title_year,aspect_ratio,duration.1,budget,imdb_score,cast_total_facebook_likes,worldwide_gross,production_budget
2011.0,1.85,96.0,9000000.0,5.3,561.0,28468.0,5500000.0
2007.0,1.85,96.0,5250000.0,5.0,4883.0,786677.0,5250000.0
1999.0,1.85,90.0,754043.7928571429,7.7,6111.0,20097.0,5250000.0
2012.0,2.35,94.0,4000000.0,6.3,1832.0,440821.0,5300000.0
2004.0,1.85,98.0,6000000.0,7.6,955.0,1695126.0,5200000.0
2014.0,1695239.2285714285,129.0,5500000.0,5.6,631.0,863895.0,5500000.0
1980.0,1.85,103.0,5100000.0,7.3,454.0,9709597.0,5100000.0
2011.0,2806059.8666666667,128.0,2806059.8666666667,6.2,787.0,11633427.0,5200000.0
2013.0,2.35,106.0,5000000.0,6.6,2975.0,161921515.0,5000000.0
2005.0,1.85,95.0,4000000.0,6.6,4134.0,152925093.0,5000000.0
2016.0,2.35,104.0,15000000.0,7.3,14504.0,106582999.0,5000000.0
2002.0,1.85,87.0,5000000.0,6.6,1770.0,79282312.0,5000000.0
2016.0,2.35,81.0,4900000.0,6.9,3344.0,87536016.0,5000000.0
2011.0,1.85,94.0,5000000.0,5.8,2371.0,202053386.0,5000000.0
2014.0,2.35,89.0,5000000.0,4.4,5056.0,103590271.0,5000000.0
1987.0,1.85,88.0,4500000.0,6.6,1584.0,44793222.0,5000000.0
2012.0,1.85,96.0,5000000.0,4.6,799.0,140619520.0,5000000.0
1953.0,2.2,135.0,5000000.0,6.8,1920.0,36000000.0,5000000.0
1975.0,2.35,113.0,5000000.0,7.1,971.0,41833347.0,5000000.0
1991.0,1.85,93.0,8500000.0,4.9,42002.0,34872033.0,5000000.0
2003.0,1.85,109.0,4500000.0,7.3,11736.0,64240813.0,5000000.0
2014.0,1.78,101.0,5000000.0,5.0,2161.0,86362372.0,5000000.0
1980.0,2.35,124.0,5000000.0,8.2,13864.0,26010864.0,5000000.0
2013.0,2.35,117.0,5000000.0,8.0,17738.0,60611845.0,5000000.0
2015.0,2.35,83.0,3300000.0,5.2,11771.0,35341814.0,5000000.0
2000.0,2.35,113.0,9000000.0,8.5,1997.0,39723096.0,5000000.0
2013.0,2.35,104.0,5000000.0,6.5,2071.0,44115496.0,5000000.0
2006.0,1.85,97.0,5000000.0,7.4,2990.0,27342246.0,5000000.0
2000.0,1.85,110.0,5000000.0,7.7,1122.0,109280263.0,5000000.0
2013.0,1.85,103.0,5000000.0,7.4,8375.0,26853810.0,5000000.0
1991.0,1.85,94.0,5000000.0,5.1,2523.0,19438638.0,5000000.0
1982.0,2.35,102.0,3500000.0,7.3,854.0,20659423.0,5000000.0
1999.0,1.33,77.0,5000000.0,5.0,2908.0,19421271.0,5000000.0
1997.0,1.85,134.0,5000000.0,7.2,428.0,21277770.0,5000000.0
1981.0,1.85,129.0,5000000.0,6.7,2014.0,25032000.0,5000000.0
2011.0,1.85,90.0,5000000.0,6.4,15710.0,25861249.0,5000000.0
2016.0,2.35,134.0,3878030.9214285715,7.1,2410.0,22141647.0,5000000.0
2014.0,1.85,93.0,5000000.0,6.1,1410.0,41799626.0,5000000.0
2014.0,1.85,106.0,5000000.0,5.2,2840.0,17499242.0,5000000.0
1997.0,1.85,109.0,6000000.0,7.3,3843.0,14843425.0,5000000.0
2014.0,1.85,101.0,5000000.0,7.5,19673.0,41699612.0,5000000.0
1954.0,2.55,139.0,5000000.0,6.6,2112.0,15000000.0,5000000.0
1981.0,1.85,99.0,5000000.0,6.4,14306.0,19600000.0,5000000.0
2002.0,1.85,95.0,5000000.0,6.6,1495.0,374890034.0,5000000.0
2012.0,2.35,94.0,5000000.0,5.3,12306.0,31149251.0,5000000.0
1995.0,1.85,93.0,5000000.0,4.9,1227.0,15126948.0,5000000.0
2001.0,1.85,106.0,2000000.0,7.7,361.0,33649881.0,5000000.0
2004.0,2.35,99.0,4000000.0,8.0,1686.0,30332385.0,5000000.0
2008.0,1.85,82.0,5000000.0,3.8,4856.0,15318257.0,5000000.0
1996.0,2.35,135.0,5000000.0,7.6,11400.0,12961389.0,5000000.0
1986.0,2.35,89.0,5000000.0,6.2,1160.0,12947763.0,5000000.0
1982.0,1.85,110.0,5000000.0,7.2,2943.0,12592907.0,5000000.0
1983.0,1.85,107.0,5000000.0,6.3,2383.0,12232628.0,5000000.0
2011.0,1.33,86.0,5000000.0,5.2,1520.0,26517819.0,5000000.0
2008.0,2.35,91.0,8000000.0,6.9,2528.0,17329337.0,5000000.0
2015.0,1.85,103.0,5000000.0,6.8,259.0,39157326.0,5000000.0
1982.0,1.85,90.0,8000000.0,6.2,23714.0,10751126.0,5000000.0
1959.0,2.2,141.0,5000000.0,6.2,1332.0,11000000.0,5000000.0
2016.0,4395720.357142857,92.0,5000000.0,3.5,2848.0,20765083.0,5000000.0
2009.0,1.85,99.0,8000000.0,6.1,2269.0,10732909.0,5000000.0
1932.0,1.37,79.0,800000.0,6.6,1284.0,11014090.0,5000000.0
2016.0,2810741.3571428573,96.0,5000000.0,4.5,3552.0,9669521.0,5000000.0
2000.0,1.85,82.0,5000000.0,5.9,315.0,16628751.0,5000000.0
2004.0,1.85,92.0,5000000.0,6.9,5668.0,10206551.0,5000000.0
1976.0,1.85,106.0,5000000.0,6.6,1199.0,8000000.0,5000000.0
2001.0,1.85,90.0,5000000.0,5.3,3004.0,6755271.0,5000000.0
1978.0,2.35,126.0,5000000.0,6.3,13591.0,7100000.0,5000000.0
1989.0,1.85,150.0,5000000.0,7.0,3942.0,6157157.0,5000000.0
2006.0,2.35,90.0,1656782.7642857141,7.0,5202.0,6590172.0,5000000.0
2001.0,1.85,95.0,5000000.0,6.4,5245.0,5476060.0,5000000.0
2009.0,2.35,97.0,5000000.0,7.9,19404.0,10676073.0,5000000.0
2006.0,1.85,90.0,1346108.0357142857,5.4,5900.0,4414753.0,5000000.0
2010.0,1.78,41.0,5000000.0,6.9,55.0,16515203.0,5000000.0
1997.0,2.35,112.0,5000000.0,7.7,2820.0,7951247.0,5000000.0
2008.0,2.35,110.0,5000000.0,6.8,25676.0,4815890.0,5000000.0
1982.0,1958711.7428571428,87.0,5000000.0,6.2,1324.0,3707583.0,5000000.0
1994.0,2.35,108.0,5000000.0,7.4,14574.0,5438120.0,5000000.0
2015.0,2.35,121.0,5000000.0,4.6,6617.0,4816142.0,5000000.0
2010.0,2.35,97.0,5000000.0,6.4,10517.0,2821010.0,5000000.0
1998.0,1.85,116.0,5000000.0,7.0,1209.0,2080693.0,5000000.0
2004.0,2.35,94.0,5000000.0,7.7,24994.0,8655397.0,5000000.0
1992.0,1.85,103.0,5000000.0,6.8,1201.0,1050861.0,5000000.0
2014.0,2.35,112.0,5000000.0,7.0,12897.0,2786939.0,5000000.0
2010.0,1.85,91.0,5000000.0,7.0,1582.0,6205034.0,5000000.0
2003.0,1.85,98.0,5000000.0,6.3,5185.0,894030.0,5000000.0
2015.0,2.35,95.0,5000000.0,7.1,1836.0,3807503.0,5000000.0
2006.0,2.35,88.0,5000000.0,5.6,1665.0,648183.0,5000000.0
2014.0,1551027.0571428572,99.0,5000000.0,4.4,3382.0,851690.0,5000000.0
1996.0,1.85,91.0,7000000.0,7.1,648.0,407488.0,5000000.0
1996.0,2.35,97.0,5000000.0,6.1,13718.0,353480.0,5000000.0
2007.0,2.35,136.0,911074.1071428572,7.4,172.0,1375194.0,5000000.0
2008.0,2.35,118.0,747281.6928571428,7.5,6.0,228830.0,5000000.0
1980.0,1.85,94.0,2200000.0,7.2,498.0,731767.0,4600000.0
2006.0,1.85,100.0,762000.5928571429,7.3,122.0,731767.0,4600000.0
2010.0,2.35,89.0,1497408.5642857142,7.6,2958.0,5476793.0,5000000.0
2008.0,1.85,90.0,5000000.0,7.3,4987.0,282687.0,5000000.0
1947.0,1.37,95.0,3209000.0,6.2,538.0,121016.0,5000000.0
1998.0,1.85,90.0,2000000.0,6.2,3207.0,99147.0,5000000.0
2004.0,1.85,95.0,5000000.0,4.6,2984.0,96760.0,5000000.0
2007.0,1.85,90.0,5000000.0,6.2,408.0,861325.0,5000000.0
2004.0,2.35,103.0,5000000.0,3.3,1789.0,83356.0,5000000.0
2015.0,1429969.0285714285,91.0,5000000.0,4.2,117.0,7556.0,5000000.0
2008.0,2.35,92.0,2500000.0,6.2,1258.0,1504960.0,5000000.0
2009.0,1595596.25,90.0,1595596.25,4.5,3217.0,4568257.0,5000000.0
2014.0,1437159.0714285714,105.0,5000000.0,7.5,1986.0,56001.0,5000000.0
2009.0,1.85,99.0,4000000.0,7.3,1519.0,23347469.0,4900000.0
1996.0,1.85,148.0,890000.0,8.0,3967.0,34175000.0,4833610.0
2011.0,2.35,107.0,3000000.0,6.5,2363.0,6924321.0,4900000.0
2005.0,2.35,93.0,4800000.0,5.9,2990.0,82241110.0,4800000.0
2005.0,2.35,94.0,2800000.0,6.8,3690.0,3061763.0,4750000.0
2011.0,2.35,121.0,5000000.0,7.4,1520.0,4972016.0,4750000.0
1988.0,1.85,118.0,4700000.0,6.7,2545.0,1705139.0,4700000.0
2006.0,1.85,98.0,707682.5214285714,6.8,11703.0,239962.0,4700000.0
1973.0,2.35,106.0,4638783.0,7.4,2409.0,11000000.0,4638783.0
2013.0,1.85,90.0,4800000.0,5.7,34779.0,4494560.0,4800000.0
2005.0,1346946.2333333334,79.0,1346946.2333333334,5.4,286.0,3479302.0,4600000.0
2013.0,8270801.82,8270801.82,8270801.82,7.1,5.0,36751984.0,4600000.0
2004.0,1.85,105.0,1102798.95,7.8,18105.0,3099369.0,4600000.0
2007.0,2.35,89.0,5000000.0,5.3,2668.0,15198.0,4900000.0
2007.0,1.85,97.0,4600000.0,5.9,15093.0,968805.0,4600000.0
1984.0,1.85,96.0,4500000.0,6.7,3113.0,81198894.0,4500000.0
1980.0,1.85,104.0,4500000.0,5.7,1662.0,47923795.0,4500000.0
1994.0,1.66,117.0,4500000.0,7.1,1862.0,242895809.0,4500000.0
1982.0,1.85,90.0,4500000.0,7.2,5002.0,27092880.0,4500000.0
1956.0,1.66,115.0,4500000.0,7.4,588.0,10400000.0,4500000.0
2002.0,2.35,108.0,15000000.0,7.7,26050.0,25344490.0,4500000.0
2986490.9499999997,16.0,43.0,2986490.9499999997,7.7,1587.0,13417292.0,4500000.0
1996.0,1.85,109.0,4500000.0,7.4,3668.0,7011317.0,4500000.0
2000.0,1.37,102.0,4500000.0,8.4,2235.0,7388858.0,4500000.0
1945.0,1.37,100.0,1143221.352857143,7.1,496.0,3500000.0,4500000.0
1998.0,2.0,115.0,700000000.0,7.2,371.0,5428387.0,4500000.0
1986.0,1.85,122.0,4500000.0,7.5,2762.0,1500000.0,4500000.0
2014.0,2.35,98.0,5000000.0,5.4,2705.0,10537341.0,5000000.0
2001.0,2.35,133.0,4500000.0,8.1,17040.0,7301393.0,4500000.0
2002.0,1.85,106.0,2000000.0,6.8,2110.0,1022649.0,4500000.0
2009.0,1.85,98.0,684086.1928571428,6.5,5041.0,281447.0,4500000.0
2001.0,1.85,99.0,2500000.0,6.5,29325.0,92723.0,4500000.0
2002.0,1.85,109.0,1294176.25,7.9,131.0,4556982.0,4500000.0
2009.0,2.35,104.0,4500000.0,5.9,15860.0,2481925.0,4500000.0
1975.0,1.85,133.0,4400000.0,8.7,2176.0,108981275.0,4400000.0
1976.0,1.85,87.0,4400000.0,6.7,2951.0,36145695.0,4400000.0
2016.0,2.35,130.0,4400000.0,8.5,151.0,9969237.0,4400000.0
2014.0,1288140.8285714288,103.0,4500000.0,5.8,3089.0,11774.0,4500000.0
2012.0,2.35,112.0,3000000.0,6.1,4810.0,7838405.0,4500000.0
2000.0,2.35,89.0,2065963.5214285715,7.3,1291.0,10158355.0,4300000.0
2002.0,2.35,101.0,6000000.0,7.6,497.0,39374600.0,4300000.0
2009.0,2.35,133.0,150000000.0,7.2,1045.0,9791282.0,4300000.0
2046965.5166666666,16.0,60.0,2046965.5166666666,8.1,3026.0,8078683.0,4200000.0
1997.0,1.85,93.0,939328.7071428571,7.1,938.0,2542264.0,4030000.0
1992.0,2.35,112.0,2300000.0,7.3,2412.0,62546695.0,4000000.0
1981.0,1.85,94.0,4000000.0,6.2,582.0,109492484.0,4000000.0
2009.0,2.35,90.0,4000000.0,5.0,1951.0,101740.0,4200000.0
2003.0,1.85,101.0,4000000.0,7.8,32015.0,117085297.0,4000000.0
1977.0,1.37,93.0,4000000.0,8.1,12691.0,38251425.0,4000000.0
1952.0,1.37,152.0,4000000.0,6.7,825.0,36000000.0,4000000.0
2001.0,2.35,112.0,4000000.0,7.1,13707.0,43766463.0,4000000.0
2015.0,2.35,95.0,8500000.0,5.6,1885.0,597989.0,4500000.0
1995.0,1.66,111.0,3600000.0,7.6,14823.0,49800000.0,4000000.0
2015.0,2.35,91.0,4000000.0,4.6,4807.0,52819253.0,4000000.0
2010.0,1.85,106.0,3500000.0,7.1,18645.0,36275469.0,4000000.0
1988.0,2.35,93.0,4000000.0,7.3,837.0,13000000.0,4000000.0
1963.0,2.35,172.0,4000000.0,8.3,1785.0,11744471.0,4000000.0
2004.0,1.85,109.0,2135224.3214285714,5.4,2649.0,10941801.0,4000000.0
2013.0,2.35,93.0,5000000.0,4.0,46868.0,25448707.0,4000000.0
2014.0,1.85,165.0,4000000.0,8.0,673.0,50692666.0,4000000.0
2006.0,1.85,96.0,4000000.0,6.7,20132.0,40107018.0,4000000.0
2001.0,1.85,93.0,4000000.0,4.6,955.0,10097096.0,4000000.0
2000.0,1.85,82.0,6000000.0,4.0,3354.0,9821335.0,4000000.0
2003.0,2.35,101.0,3200000.0,7.0,3086.0,11131455.0,4000000.0
1961.0,1.66,120.0,4000000.0,7.4,1652.0,8200000.0,4000000.0
2006.0,1.85,81.0,4000000.0,5.9,50831.0,10770993.0,4000000.0
1995.0,1.85,82.0,1651191.6357142855,4.6,1002.0,7555256.0,4000000.0
2014.0,1.85,86.0,4000000.0,4.7,4073.0,21206861.0,4000000.0
2002.0,1.85,110.0,4000000.0,6.7,19928.0,11799060.0,4000000.0
1969.0,1.85,127.0,4000000.0,6.3,753.0,6000000.0,4000000.0
2006.0,1.85,90.0,1233387.8357142857,6.0,1566.0,4630045.0,4000000.0
1995.0,1.85,110.0,4000000.0,6.7,7921.0,4301000.0,4000000.0
2002.0,1.85,104.0,4000000.0,7.1,2251.0,9413956.0,4000000.0
2003.0,1.85,96.0,8000000.0,2.7,972.0,3816594.0,4000000.0
1988.0,1.85,110.0,4000000.0,7.3,1966.0,3468572.0,4000000.0
1996.0,1.85,84.0,4000000.0,7.6,3559.0,2922988.0,4000000.0
2007.0,2.55,93.0,4000000.0,6.5,776.0,3858964.0,4000000.0
2005.0,2.35,96.0,4000000.0,6.6,1208.0,1919197.0,4000000.0
2011.0,1.85,88.0,4000000.0,6.2,4777.0,1983596.0,4000000.0
2005.0,1.85,101.0,4000000.0,6.9,1215.0,973613.0,4000000.0
2011.0,2.35,102.0,4000000.0,8.5,48.0,5966671.0,4000000.0
1987.0,1.85,87.0,4000000.0,4.8,1700.0,800000.0,4000000.0
2011.0,2.35,83.0,856212.9928571429,6.6,2353.0,1989035.0,4000000.0
2002.0,1.85,99.0,4000000.0,7.0,3130.0,563711.0,4000000.0
1999.0,1.78,106.0,4000000.0,5.4,4343.0,399793.0,4000000.0
2013.0,2.35,117.0,4000000.0,6.9,13607.0,373375.0,4000000.0
1997.0,2.35,99.0,3000000.0,6.6,975.0,302204.0,4000000.0
1987.0,1.85,102.0,1300000.0,5.9,11083.0,354704.0,4000000.0
2000.0,1.85,85.0,1500000.0,6.3,2282.0,267972.0,4000000.0
1999.0,1.85,86.0,4000000.0,6.3,2805.0,185577.0,4000000.0
2013.0,2.35,120.0,4000000.0,7.7,824.0,4854356.0,4000000.0
2010.0,2.35,106.0,9500000.0,7.0,916.0,120016.0,4000000.0
2000.0,1.85,103.0,14000000.0,6.3,1403.0,75078.0,4000000.0
1998.0,938156.9857142858,93.0,2500000.0,5.9,643.0,64359.0,4000000.0
1998.0,2.35,100.0,4000000.0,5.0,5796.0,34145.0,4000000.0
2002.0,1.85,113.0,4000000.0,7.7,387.0,146402.0,4000000.0
2010.0,2.35,98.0,650000.0,6.5,1038.0,679482.0,4000000.0
1997.0,1.85,92.0,4000000.0,5.8,20135.0,12836.0,4000000.0
2011.0,2.35,119.0,4000000.0,6.0,10984.0,978527.0,4000000.0
2011.0,2.35,99.0,4000000.0,6.3,2631.0,442550.0,4000000.0
2003.0,2.35,90.0,580939.95,6.3,1298.0,63180.0,4000000.0
2012.0,2.35,93.0,4000000.0,5.2,242.0,4327.0,4000000.0
1966.0,1.66,120.0,2000000.0,7.9,1238.0,28350000.0,3900000.0
1976.0,1.85,121.0,3800000.0,8.1,5987.0,23689877.0,3800000.0
1939.0,1.37,226.0,3977000.0,8.2,1862.0,390525192.0,3900000.0
2014.0,2.35,104.0,4000000.0,6.0,1281.0,324218.0,4000000.0
1965.0,2.35,152.0,3800000.0,6.8,2888.0,14873.0,3800000.0
2009.0,1.85,92.0,549607.5928571428,7.3,3229.0,41914.0,3800000.0
1950.0,1.37,107.0,3768785.0,7.0,731.0,8000000.0,3768785.0
2010.0,1.85,97.0,884213.7357142858,7.3,1269.0,2436111.0,3750000.0
2009.0,2.35,95.0,3500000.0,6.8,2658.0,44462.0,3750000.0
2009.0,2.35,99.0,3800000.0,6.9,298.0,340930.0,3800000.0
1969.0,1.85,113.0,3600000.0,7.9,465.0,44785053.0,3600000.0
1997.0,1.85,91.0,3500000.0,7.2,2323.0,257938649.0,3500000.0
1997.0,1.85,91.0,3500000.0,7.2,2323.0,257938649.0,3500000.0
1980.0,1.85,88.0,3500000.0,7.8,2726.0,83453539.0,3500000.0
1995.0,1.85,97.0,3500000.0,7.3,3455.0,27936778.0,3500000.0
1993.0,1.85,97.0,3500000.0,7.5,3036.0,27731527.0,3500000.0
1987.0,1.85,85.0,3500000.0,6.0,3617.0,14000000.0,3500000.0
1970.0,1.85,121.0,3716946.0,7.3,1970.0,5000000.0,3716946.0
1967.0,2.35,134.0,3500000.0,8.0,970.0,13007551.0,3500000.0
1959.0,1.78,149.0,3500000.0,7.6,646.0,12800000.0,3500000.0
1966.0,2.35,121.0,3500000.0,7.0,2402.0,12000000.0,3500000.0
1972.0,1.85,116.0,2000000.0,7.5,771.0,12600000.0,3500000.0
2015.0,1.66,92.0,3500000.0,6.8,1122.0,40454520.0,3500000.0
1998.0,1.85,93.0,3500000.0,3.9,987.0,10317779.0,3500000.0
1996.0,1.85,96.0,3500000.0,6.1,995.0,13795053.0,3500000.0
1998.0,2.35,105.0,3500000.0,7.5,4238.0,6451628.0,3500000.0
2008.0,1.85,94.0,84742109.09285714,4.8,836.0,448191819.0,145000000.0
1987.0,1.85,37.0,3600000.0,7.8,1347.0,5923044.0,3500000.0
2001.0,1.85,81.0,3000000.0,5.2,2238.0,3293258.0,3500000.0
2006.0,1.85,101.0,3500000.0,6.5,3574.0,221096.0,3500000.0
2005.0,1.85,98.0,3500000.0,6.4,20009.0,113783.0,3500000.0
2004.0,2.35,91.0,3500000.0,5.3,6380.0,96793.0,3500000.0
2016.0,1.85,105.0,3500000.0,4.7,1043.0,182695.0,3500000.0
1998.0,1.37,104.0,1000000.0,5.5,2406.0,9871.0,3500000.0
2015.0,1004482.7142857143,100.0,3500000.0,7.0,24.0,29233.0,3500000.0
1977.0,1.85,94.0,3400000.0,6.7,2861.0,31063038.0,3400000.0
2011.0,1.85,107.0,3500000.0,7.1,22834.0,20433227.0,3400000.0
2011.0,2.35,99.0,487867.7785714286,6.1,320.0,12636.0,3400000.0
2008.0,1.66,92.0,3000000.0,6.5,3608.0,4124277.0,3400000.0
2014.0,2.4,107.0,3300000.0,8.5,26495.0,33474334.0,3300000.0
1999.0,1.85,99.0,2200000.0,7.1,1430.0,5422740.0,3300000.0
2006.0,1.85,93.0,476263.2214285714,6.7,11860.0,19875.0,3300000.0
2012.0,2.35,115.0,3800000.0,8.3,216.0,61894591.0,38000000.0
2006.0,1.85,91.0,3300000.0,7.4,2747.0,12405473.0,3300000.0
1982.0,1.85,98.0,4300000.0,6.6,1105.0,6965361.0,3250000.0
2014.0,16.0,97.0,3300000.0,4.5,3717.0,40262.0,3300000.0
1999.0,751685.3428571429,92.0,2000000.0,6.4,2020.0,7680.0,3250000.0
1968.0,1.85,136.0,2300000.0,8.0,2997.0,33395426.0,3200000.0
1962.0,1.85,113.0,3200000.0,8.1,2693.0,8000000.0,3200000.0
2009.0,2.35,99.0,861806.2214285714,7.2,1936.0,2828590.0,3200000.0
2004.0,1.85,101.0,3000000.0,7.5,308.0,14441158.0,3200000.0
2010.0,1.85,105.0,3200000.0,7.2,2016.0,14314407.0,3200000.0
2005.0,2.35,95.0,3200000.0,6.4,170118.0,690872.0,3200000.0
2012.0,1.85,108.0,3200000.0,5.7,1962.0,123407.0,3100000.0
1946.0,1.37,118.0,3180000.0,8.6,1844.0,9644124.0,3180000.0
2000.0,1.85,115.0,3000000.0,6.6,1964.0,38236338.0,3000000.0
2010.0,1.85,98.0,3000000.0,5.7,1081.0,177512032.0,3000000.0
1998.0,2.35,91.0,3000000.0,7.4,1965.0,55193251.0,3000000.0
2002.0,1.85,120.0,4000000.0,8.0,1779.0,58240487.0,3000000.0
2014.0,2.35,109.0,5093718.95,7.3,900.0,32653000.0,3000000.0
1985.0,1.85,87.0,2200000.0,5.4,1472.0,21163999.0,3000000.0
1985.0,1.66,117.0,3000000.0,7.4,1665.0,20966644.0,3000000.0
2013.0,2.35,85.0,3000000.0,5.7,3708.0,91265155.0,3000000.0
2012.0,2.35,110.0,3000000.0,6.8,2239.0,87727807.0,3000000.0
2002.0,1.85,113.0,3000000.0,5.4,159.0,19184820.0,3000000.0
1958.0,1.85,108.0,3000000.0,8.1,649.0,17570324.0,3000000.0
1970.0,2.35,95.0,3000000.0,6.1,1186.0,17489009.0,3000000.0
1997.0,1.85,98.0,3000000.0,5.1,4277.0,27788649.0,3000000.0
1957.0,2.35,161.0,3000000.0,8.2,1035.0,33300000.0,3000000.0
1990.0,1.85,100.0,3000000.0,5.3,1441.0,15000000.0,3000000.0
1976.0,1.85,120.0,4490375.0,6.8,2811.0,13200000.0,3000000.0
1960.0,2.35,125.0,3000000.0,8.3,1328.0,24600000.0,3000000.0
1993.0,1.85,91.0,2500000.0,4.3,2899.0,15935068.0,3000000.0
1966.0,1.85,128.0,6000000.0,6.7,70.0,13000000.0,3000000.0
2005.0,1.85,100.0,3000000.0,7.2,2165.0,12051924.0,3000000.0
1985.0,2436566.3714285716,97.0,3000000.0,6.6,1163.0,11052713.0,3000000.0
2009.0,1.85,84.0,3000000.0,5.9,4815.0,10172519.0,3000000.0
1960.0,1.66,146.0,3000000.0,7.9,1444.0,10400000.0,3000000.0
1961.0,1.75,186.0,3000000.0,8.3,3847.0,10000000.0,3000000.0
1999.0,1.85,94.0,1717300.8642857145,5.2,1936.0,9017070.0,3000000.0
1948.0,1.37,126.0,3000000.0,7.8,2269.0,9012000.0,3000000.0
2006.0,1.85,99.0,3000000.0,3.0,2321.0,7301115.0,3000000.0
2013.0,1.85,109.0,3000000.0,7.9,328.0,23376973.0,3000000.0
1987.0,1.85,95.0,3000000.0,3.2,1389.0,7888000.0,3000000.0
1988.0,1.85,97.0,3000000.0,6.5,1395.0,7000000.0,3000000.0
2004.0,1647480.6500000001,94.0,1647480.6500000001,6.9,3049.0,6879730.0,3000000.0
2002.0,1.85,90.0,3000000.0,7.0,2510.0,7777790.0,3000000.0
2005.0,2.35,117.0,2046585.592857143,7.8,1394.0,11322573.0,3000000.0
1999.0,1.85,96.0,1900000.0,6.9,1616.0,30438635.0,3000000.0
2000.0,1.85,82.0,3000000.0,4.4,858.0,4142507.0,3000000.0
2010.0,2.35,90.0,1082282.7071428571,6.6,3692.0,4570178.0,3000000.0
1971.0,1.33,89.0,3000000.0,7.8,1011.0,4000000.0,3000000.0
1993.0,1.66,98.0,3000000.0,5.3,1806.0,3902679.0,3000000.0
1997.0,1.85,95.0,3000000.0,5.3,1363.0,4002884.0,3000000.0
1978.0,1.85,94.0,3000000.0,8.0,1618.0,3660880.0,3000000.0
2001.0,1.85,104.0,4500000.0,7.1,12250.0,3705923.0,3000000.0
1999.0,1.85,87.0,3500000.0,5.4,9555.0,3076820.0,3000000.0
1996.0,1.85,108.0,3300000.0,6.9,11459.0,2962051.0,3000000.0
2012.0,1.85,86.0,2038839.75,7.4,2260.0,11267511.0,3000000.0
2005.0,2.35,94.0,3000000.0,7.3,278.0,11537539.0,3000000.0
1998.0,1.85,134.0,3000000.0,7.8,36859.0,5746453.0,3000000.0
2003.0,1.85,89.0,3000000.0,6.6,539.0,2255000.0,3000000.0
2014.0,2.35,102.0,3000000.0,5.4,43810.0,1821983.0,3000000.0
2003.0,2.35,120.0,3000000.0,8.4,852.0,6239723.0,3000000.0
2010.0,1.78,110.0,3500000.0,6.3,1567.0,3237452.0,3000000.0
2011.0,2.35,86.0,3000000.0,6.1,1249.0,834953.0,3000000.0
2016.0,1921214.4285714286,101.0,3000000.0,5.0,1335.0,7445044.0,3000000.0
1996.0,1.85,102.0,3000000.0,6.9,1663.0,295493.0,3000000.0
2006.0,893934.4571428571,87.0,3000000.0,7.2,2715.0,252726.0,3000000.0
2009.0,1.33,123.0,1276866.947142857,7.3,13636.0,5922292.0,3000000.0
2011.0,1.85,99.0,618409.7928571429,5.7,2452.0,1324299.0,3000000.0
2012.0,2.35,87.0,3000000.0,5.3,8353.0,12577401.0,3000000.0
2012.0,1.78,93.0,3000000.0,5.3,1467.0,223652.0,3000000.0
2004.0,1.85,98.0,2700000.0,7.4,362.0,95204.0,3000000.0
2011.0,869348.4142857144,100.0,3000000.0,5.9,4374.0,78948.0,3000000.0
2009.0,2.35,88.0,5000000.0,4.1,1495.0,1022453.0,3000000.0
1999.0,1.85,97.0,3000000.0,6.7,1030.0,39852.0,3000000.0
2011.0,2.35,122.0,3000000.0,5.8,4920.0,156362.0,3000000.0
2009.0,1.85,86.0,448069.8642857143,6.2,975.0,133411.0,3000000.0
2015.0,1277039.7571428572,83.0,3000000.0,5.3,4756.0,2932419.0,3000000.0
2005.0,1.78,80.0,3000000.0,3.3,313.0,4655.0,3000000.0
2009.0,858444.7000000001,96.0,3000000.0,5.9,1929.0,5073.0,3000000.0
2013.0,2.35,85.0,3000000.0,5.5,844.0,47469.0,3000000.0
2014.0,1.85,83.0,441725.05,5.5,7191.0,82780.0,3000000.0
1998.0,2.35,113.0,2900000.0,8.0,167.0,17006158.0,2900000.0
1961.0,2.35,136.0,2900000.0,7.3,2167.0,5000000.0,2900000.0
2005.0,1.85,105.0,1500000.0,6.5,1231.0,3127472.0,2900000.0
2010.0,868183.0571428572,93.0,3000000.0,6.4,2305.0,172867.0,2900000.0
2003.0,2.35,89.0,2200000.0,6.8,923.0,6435262.0,2850000.0
2010.0,1.85,90.0,418343.5642857143,6.1,362.0,25935.0,2900000.0
2005.0,1.85,116.0,8000000.0,7.4,727.0,23591783.0,2800000.0
1959.0,1.66,120.0,2883848.0,8.3,527.0,25000000.0,2883848.0
1988.0,1.85,88.0,2800000.0,5.3,1855.0,19170001.0,2800000.0
1939.0,1.37,102.0,2800000.0,8.1,2509.0,33754967.0,2777000.0
1974.0,1.85,106.0,2800000.0,8.0,2703.0,86300000.0,2800000.0
2007.0,1.85,95.0,2000000.0,5.7,1797.0,5394447.0,2750000.0
2006.0,2.35,144.0,120000000.0,8.2,1761.0,31517561.0,2700000.0
1997.0,1.66,113.0,2700000.0,7.1,787.0,15600000.0,2700000.0
1979.0,1.85,118.0,2700000.0,7.4,681.0,37799643.0,2700000.0
2015.0,1986085.2285714285,141.0,3000000.0,6.6,434.0,8200000.0,2700000.0
