uid,body,title,url,newspaper_uid,host,n_tokens_title,n_tokens_body
17b5c4f02b56c0e375f55781f20b09a2,"  [email protected]Grupo Financiero Banorte (GFNORTE, por su clave de cotización) reporta una pérdida en su valor de capitalización de 31 mil millones de pesos en la Bolsa Mexicana de Valores (BMV) este jueves, tras difundirse la noticia de una posible propuesta del partido Morena del presidente electo Andrés Manuel López Obrador para prohibir el cobro de comisiones bancarias en México.      El valor de capitalización (suma del precio total de sus acciones) de Banorte pasó de 350 mil millones de pesos durante la jornada del pasado miércoles a 318 mil 500 millones de pesos después del medio día de este jueves, por lo que la diferencia en su market cap fue de 31 mil 400 millones de pesos.  También te puede interesar: Caen acciones de bancos por propuesta de quitar comisiones  Banorte cuenta con 2 mil 800 millones de acciones en circulación en la BMV y sus títulos mostraron una tendencia a la baja a partir del mes del pasado mes de octubre. El 1 de octubre de 2018, las acciones de GFNORTE se intercambiaban en 136 pesos, pero a finales de mes sus títulos cayeron a 110 pesos, una diferencia de 19%.  Los papeles de GFNORTE son las que más han perdido valor durante la jornada de este 8 de noviembre en el mercado de capitales mexicano.  Después del medio día, GFNORTE reportaba una caída de 9.35% en el valor de sus títulos en el mercado mexicano, al intercambiarse en 110.04 pesos desde 121.39 pesos reportados al cierre de la jornada previa.  vcr  ",Banorte pierde 31 mil mdp en la Bolsa Mexicana de Valores,http://www.eluniversal.com.mx/cartera/economia/banorte-pierde-31-mil-mdp-en-la-bolsa-mexicana-de-valores,eluniversal,www.eluniversal.com.mx,7,127
287a89f3a0597c8b305a77d6da12d1a2,"  El coordinador de Morena en el Senado, Ricardo Monreal, propondrá una iniciativa para prohibir que los bancos cobren comisiones por operaciones de consulta de saldo y retiro en efectivo en cajeros automáticos internos, por reposición de plástico bancario por robo o extravío, entre otros.  De acuerdo con la iniciativa, publicada en la Gaceta Parlamentaria de este jueves, Monreal plantea adicionar un párrafo al artículo 4 Bis de la Ley para la Transparencia y Ordenamiento de los Servicios Financieros.  Así establece que las instituciones bancarias no podrán cobrar por la recepción de pagos de clientes o usuarios de créditos otorgados por otras bancos; por consulta de saldos en ventanilla.  Por depósitos de cheque para abono en su cuenta, que sea devuelto o rechazado su pago por el banco librado; por no facturar monto mínimo a comercios que hacen uso del producto d terminal de punto de venta.  Así como por emisión de estado de cuenta adicional y/o impresión de movimientos; por aclaraciones improcedentes de la cuenta derivados de movimientos o cargos no reconocidos; por disposición de crédito en efectivo; por conceptos anualidad de tarjetas de crédito.  También por solicitud de estado cuenta de meses anteriores en sucursal y vía telefónica; por transferencia a otros bancos, exitosa o no; por adquisición o administración de dispositivos de seguridad para la producción y utilización de contraseñas de uso único; por el mantenimiento de saldo mínimo para exentar manejo de cuenta o membresía y por cheque de caja, girado y certificado.  El documento señala que el Banco de México (Banxico) y la Comisión Nacional Bancaria y de Valores (CNBV) deberán establecer esquemas tarifarios que permitan reducir anualmente el cobro de comisiones por retiro y consulta de saldo a los usuarios en operaciones interbancarias.  En su iniciativa el senador de Morena advirtió es alarmante y excesivo el abuso de comisiones bancarias en perjuicio de los mexicanos se hace más evidente cuando se refiere que el ingreso por el cobro de este concepto ascendió en 2017 a más de 108 mil millones de pesos, 8% más que en 2016.     ",Morena propondrá prohibir algunas comisiones bancarias,https://www.eluniversal.com.mx/nacion/politica/morena-propondra-prohibir-algunas-comisiones-bancarias,eluniversal,www.eluniversal.com.mx,5,171
0891802c8eda3def8c548f30adc19d93,"Para conmemorar el centenario luctuoso de revolucionario mexicano, Emiliano Zapata, el estado de Morelos declaró al 2019 como Año de Zapata, por lo cual prepara conciertos, coloquios y presentaciones de libros.  También se creará un archivo histórico, pues hay mucha documentación dispersada en la entidad al considerado dirigente más importante de la Revolución Mexicana y símbolo de la resistencia campesina en el país.  Margarita González Saravia, titular de Turismo y Cultura del estado, comentó que se trabaja en un programa cultural diseñado con la familia del ""Caudillo del Sur"", por lo que los festejos se llevarán a cabo durante todo el año.  De igual forma se organizarán actividades para extender la conmemoración a los 33 municipios que integran el estado, así como a los cuatro municipios indígenas en proceso de constitución.  La funcionaria evaluó los diversos apoyos a la entidad y señaló que la prioridad será la cultura ligada a las comunidades.  Se va a trabajar la cultura desde una perspectiva social porque parte de nuestro trabajo será fomentar la cultura como instrumento de pacificación, como instrumento de comunidad y de rehabilitación social, destacó.  VER: Los datos desconocidos de Emiliano Zapata  ","2019, Año de Zapata en Morelos",http://www.union-morelos.mx/articulo/2018/11/07/cultura/2019-ano-de-zapata-en-morelos,eluniversal,www.union-morelos.mx,3,95
5bb923c57d48c100faedaa35a7ac81a1,"La modelo María del Mar Molar conquistó redes sociales, luego de que publicara un par de fotos en su perfil de Instagram que dejó a todos sin aliento.  En las instantáneas, la hermosa mujer posa semidesnuda para la cámara, luciendo un seductor bikini a color beige.  Las imágenes son parte de una sesión de fotografías de Guido Padilla, donde las paradisíacas playas de Cancún, Quintana Roo, fueron el escenario perfecto para resaltar su figura.  Ante la radiante belleza de Molar, sus seguidores la llenaron de cumplidos; ""qué infernal que estás preciosa"", ""si estoy soñando, no me despierten, si estoy despierto, no dejen que me duerma"".  Aquí te compartimos las sensuales publicaciones para que deleites tu pupila con la asombrosa anatomía de María.               Ver esta publicación en Instagram    Una publicación compartida de Maria Del Mar (@mariadelmar_molar) el 5 Nov, 2018 a las 2:30 PST                   Ver esta publicación en Instagram    Una publicación compartida de Maria Del Mar (@mariadelmar_molar) el 6 Nov, 2018 a las 1:55 PST      ",diosa de instagram burla la censura y presume senos desnudos,http://www.elgrafico.mx/espectaculos/diosa-de-instagram-burla-la-censura-y-presume-senos-desnudos,eluniversal,www.elgrafico.mx,7,83
175135b4accfb197d9c4116127645fab,"¿Cómo saber si tengo diabetes? La diabetes mellitus es una enfermedad que se diagnostica a través de exámenes que se pueden realizar en un laboratorio o consultorio médico.  Hay varias pruebas para saber si tienes diabetes; la más frecuente es la que detecta los niveles de glucosa en ayunas; también está el examen de hemoglobina A1C y la prueba de tolerancia a la glucosa oral.  En esta tabla te mostramos los valores con los cuales se diagnostica la diabetes en cada una de estas pruebas de laboratorio.       La diabetes puede ser un enemigo silencioso. Algunos de sus síntomas no alertan a las personas que la padecen y por ello desconocen su diagnóstico.  Por esta razón es muy importante que si presentas alguna condición de riesgo que te haga proclive a padecer diabetes, te realices chequeos regulares para descartar que desarrolles esta enfermedad.  Una de las principales condiciones de riesgo de la diabetes tipo 2 es el sobrepeso y la obesidad. Sin embargo, hay personas delgadas que pueden desarrollar diabetes.  Otro de los factores que pueden influir para que tengas diabetes es el historial familiar; aunque la carga genética no es determinante, sí es considerado como un factor de riesgo.  Diabetes en México  De acuerdo con datos del Anuario de Morbilidad de la Dirección General de Epidemiología 2017, la tasa de diabetes tipo 2 en México es de 405.12 por cada 100 mil habitantes mayores de 10 años.  En 2016, dicha incidencia fue de 367.72, lo que implica que a nivel nacional se registró un incremento de 10.17 por ciento en la tasa de diabetes tipo 2 durante un año.  Este 14 de noviembre se conmemora el Día Mundial de la Diabetes.  TAMBIÉN TE PUEDE INTERESAR:    Diabetes: ¿Te puede dar por un susto o un coraje?  5 mitos frecuentes sobre la diabetes  Distrés, el otro dolor que causa la diabetes  Diabetes: 7 súper alimentos recomendados  Diabetes: 5 mentiras frecuentes sobre esta enfermedad  Diabetes: ¿Cómo medir la glucosa en casa?  Hojas de mango para la diabetes: ¿Sirven?  Diabetes: Cosas que te suben o bajan el azúcar  Diabetes: 15 consejos de alimentos para las vacaciones    ",Día Mundial de la Diabetes: ¿Cómo saber si tengo diabetes?,http://www.unioncdmx.mx/articulo/2018/11/08/salud/dia-mundial-de-la-diabetes-como-saber-si-tengo-diabetes,eluniversal,www.unioncdmx.mx,6,167
21229ad13dd19bde2251741512c67957," 0 % PULSO SOCIAL0 El Louvre ha sobrevivido reinados, invasiones y robos para convertirse en uno de los museos más populares del mundo. A lo largo de su historia, también se ha visto rodeado de controversia, rumores y misterios.  Originalmente, fue construido como una fortaleza en 1190, pero fue modificado para servir como palacio real en el siglo XVI. En 1682, el rey Louis XIV movió la residencia de la monarquía a Versailles y el Louvre se convirtió en la residencia de varias academias de arte.  Te puede interesar: Museo de Louvre, la casa de las obras de arte más importantes del mundo  El 8 de noviembre de 1793, en París, el Louvre abría sus puertas como museo por primera vez. Hoy se ha convertido en una atracción mundial y tan sólo en 2017 recibió 8.1 millones de visitantes.  Para celebrar su larga historia e impacto cultural, en De10.mx enlistamos 10 secretos ocultos en el Museo del Louvre:  1. Su pirámide desapareció por arte de magia  ",10 secretos ocultos en el museo del louvre,http://de10.com.mx/top-10/2018/11/08/10-secretos-ocultos-en-el-museo-del-louvre,eluniversal,de10.com.mx,4,78
23924930be5763acfeac56d8662ab61a," 0 % PULSO SOCIAL0 La película Bohemian Rhapsody nos ha confirmado que Freddie Mercury era una especia de prisma, un hombre con muchas caras y ángulos en los que se puede profundizar. Sabemos que era un genio de la música, de su relación con Mary Austin y Jim Hutton, pero poco sabemos de algo vital: su familia.  En la familia Bulsara son parsis, seguidores de Zoroastro, al que se considera el primer profeta de la historia. En ese círculo creció Farrokh, el hijo mayor de Jer y Bomi Bulsara, quien tuvo que trasladarse a África a causa de su trabajo como cajero de la Secretaría de Estado para las Colonias.  ",la verdadera relacion entre freddie mercury y su familia,http://de10.com.mx/top-10/2018/11/07/la-verdadera-relacion-entre-freddie-mercury-y-su-familia,eluniversal,de10.com.mx,5,50
a133e22e1fe2ae6fbdc36763bc6bdc7f,"  [email protected]    Playa del Carmen. Con Jordan Spieth, Rickie Fowler y Tony Finau como las figuras internacionales, y Abraham Ancer como la esperanza mexicana, arranca la edición 12 del Mayakoba Golf Classic.    El campo de El Camaleón recibe al mejor field en su historia dentro del PGA Tour, con tres jugado-res ubicados entre los mejores 20 del ranking. Dos de ellos, Spieth y Fowler, con una sequía de victorias en el circuito. Con 25 años de edad, Jordan ya acumula 11 títulos en el máximo circuito, el último fue The Open Championship, en 2017.    Por primera vez, desde que se hizo profesional en 2014, el texano podría irse en blanco al cierre de un calendario. Esa mala racha también lo sacó del top 10 mundial.    En esta época del año, la mitad de otoño, el resto de la talla más afinada de jugadores está de vacaciones, después de una actividad sin freno de nueve meses. Pero Spieth estaba en riesgo de una multa por no cumplir con la cantidad de torneos en una campaña (25) y decidió jugar en México.    Uno de sus mejores amigos, Fowler, quien ya jugó aquí el año pasado terminó segundo, le recomendó venir a Mayakoba. Le dije lo a gusto que es jugar aquí. Sé que él estaba trabajando mucho en su agenda de otoño. Espero que disfrute del campo    A Spieth no le quedó de otra. Al estar aquí, comentó que es muy agradable tener la tarde, después de una ronda pesada, para disfrutar del caribe. Eso, puede quitarle un poco la tensión de no ganar como acostumbraba. Fowler se quedó a un golpe de forzar el desempate con Patton Kizzire para la victoria hace un año. También suma un año sin triunfo.  ",La gran oportunidad para Spieth,http://www.eluniversal.com.mx/universal-deportes/la-gran-oportunidad-para-spieth,eluniversal,www.eluniversal.com.mx,3,139
a19e2045201fecfa7fd086c81f57801f,"La segunda edición del Festival Rockonnectate se realizará el 24 de noviembre en el municipio de Tultepec, Estado de México.  La sede de la también llamada Feria del Pulque será en el Gotcha Tiburones de Teyahualco y las bandas comenzarán a tocar a partir de las 11:30 horas.  Entre los grupos que estarán tocando en el Estado de México son: El Haragán y CIA, Hello Seahorse, Littte Jesús, Akil Ammar, Simpson Ahuevo,. Radio Calavera, lengualerta, entre otros.  El costo de los boletos es el siguiente: FASE 4 acceso general al concierto 440 pesos, PREMIER boleto general limitado a 200  tiene un costo de 165 y CONVIVENECIA VIP que es con tu artsotas favorito 770.  Si quieres comprar tus boletos, pulsa aquí.  VER: Festival de Cine Avándaro: Cuándo es  Te dejamos el mapa para que llegues:      ",Festival Rockonnectate 2018: Lo que debes saber ,http://www.unionedomex.mx/articulo/2018/11/08/recreo/festival-rockonnectate-2018-lo-que-debes-saber,eluniversal,www.unionedomex.mx,4,68
04b0317745dbd1708f6d438957eb9ef4,"Ahsley Graham encendió las playas de Malibú, mientras posaba para una sensual sesión de fotos, apenas cubierta con un pequeño bikini rayado.  Mientras posaba sobre la arena húmeda, la modelo de 30 años hizo alarde de su figura curvilínea y del glamour que la caracteriza con un bañador blanco y azul, armado en dos piezas.    Foto: The Grosby Group  Como toda una profesional de la moda, sostuvo su espesa melena en diversas ocasiones y paseó por las orillas del mar mientras la cámara enfocaba su belleza.  No perdió el tiempo con un solo atuendo. La originaria de Nebraska cambió su bikini rayado por uno negro con lazos en la cadera, el cual combinaba con el color canela de su piel.  Recientemente, Graham fue víctima de los haters que criticaron su aparente pérdida de peso, visible en imágenes compartidas por la modelo en su cuenta de Instagram.  Visita               Bella Hadid ""altera"" Nueva York con braless y blusa transparente      La top model se prepara para ""desplegar sus alas"" en el esperado desfile de Victoria's Secret         Con esta sesión de fotos, la top model demuestra a los detractores que aún mantiene definidas sus curvas, las cuales la han llevado a ser portada de las revistas más importantes de la industria a nivel mundial y ayudaron a romper con los estándares de belleza.  En la galería te dejamos con más imágenes de la estrella de Sports Illustrated en bañadores.                              Ver esta publicación en Instagram                                                         Una publicación compartida de A S H L E Y G R A H A M (@ashleygraham) el 24 Oct, 2018 a las 5:30 PDT        Relacionado               Salma Hayek cambia de look: se 'transforma' en pelirroja      ¿Peluca o tinte? Salma Hayek lució su cabellera pelirroja durante el rodaje de comedia Limited Partners.          ",ashley graham presume sus curvas en diminuto bikini rayas,https://www.viveusa.mx/showbiz/ashley-graham-presume-sus-curvas-en-diminuto-bikini-rayas,eluniversal,www.viveusa.mx,7,159
8596a107f0713181f8aecd89b85f24f2,"  La investigación del asesinato de la joven Valeria C. Medel, hija de la diputada federal veracruzana de Morena, Carmen Medel debe ser atraído por la Procuraduría General de la República (PGR), demandó la bancada de Morena en el Congreso de esta entidad.   En conferencia de prensa, el diputado local Amado Cruz Malpica dijo que el asesinato rebasa las fronteras de la confianza en la procuración de justicia veracruzana y que por tanto el caso debe ser atraído por la PGR.  Acompañado de los diputados de Morena, exigió además al gobernador Miguel Ángel Yunes Linares y al fiscal general Jorge Winckler Ortiz rendir cuentas sobre el asesinato.   Le estamos exigiendo que nos dé toda la información pertinente y lo más pronto posible. Condenamos de manera firme y enérgica y nos manifestamos en contra de este tipo de acontecimientos y le exigimos al gobernador y al fiscal general que hagan justicia porque es demasiado lo que está pasando en Veracruz; que se dedique a impartir justicia, dijo el diputado Javier Gómez Cazarín.  Los legisladores demandaron que caigan los culpables de este asesinato y clamaron justicia para la muerte de la joven de 22 años que fue asesinada a balazos en el interior de un gimnasio de Ciudad Mendoza.   Llevamos dos años en los que nos dijeron que iba a haber justicia y al contrario caen civiles inocentes.  Por su parte, la diputada María Candelas Francisco Doce, del distrito de Camerino Z. Mendoza, exigió al Gobierno del estado que no haya ni un ciudadano más viviendo con miedo.  Y advirtieron que el fiscal general Jorge Winckler debe dar a conocer el móvil de este caso.   rmlgv  ",Morena Veracruz pide a PGR atraer el homicidio de la hija de Carmen Medel,http://www.eluniversal.com.mx/estados/morena-veracruz-pide-pgr-atraer-el-homicidio-de-la-hija-de-carmen-medel,eluniversal,www.eluniversal.com.mx,9,140
ce5b0e4a85b798c4f94fdb1ca15469b8,"  [email protected]    Todos los días, la agente de tránsito, quien fue lanzada al pavimento por el conductor de un automóvil BMW en la alcaldía Cuauhtémoc, sufre agresiones verbales por parte de automovilistas que la ofenden por ser policía y la subestiman por ser mujer.    En entrevista, la policía Segundo, Ana Gabriela Paredes Gutiérrez, de 39 años, cuenta que su jornada laboral es de 16 horas. En las madrugadas viaja desde Ecatepec, Estado de México, hasta la zona centro de la capital y empieza sus recorridos a pie desde las seis de la mañana hasta las 10 de la noche en las colonias Juárez y Cuauhtémoc.    En su trabajo recibe burlas: Casi siempre nos ofenden, nos dicen corruptos, nos dicen rateros, nos insinúan algún sonido de animal. Nosotros tenemos que tener el temperamento para soportar esas agresiones. Esta agresión es diario, de toda la gente, e intentos de extorsión, esa es otra parte que a lo mejor no podemos comprobar, hay veces que la ciudadanía es la que te dice a ti le doy esto. Por la situación de que yo tengo a mi familia, yo no lo haría, no pondría en riesgo mi trabajo de 10 años por lo que me vaya a dar una persona.    Aunque está adscrita a la Policía Bancaria e Industrial desde 2008, desde hace dos años presta servicios en la alcaldía Cuauhtémoc. El lunes, cuando fue golpeada y lanzada a la calle, Ana Gabriela llevaba 10 horas laboradas y al menos 10 inmovilizadores colocados, cuando en un día promedio ella y su compañero ponen hasta 18 a los automóviles que por lo regular no pagan el parquímetro.    Cuando llegó al cruce de Río Amur y avenida Manuel Villalongín, vio al conductor del BMW, con placas del Estado de México, acostado en el asiento. En ese momento se le dio la indicación de que se había hecho acreedor a la infracción; el compañero le pone el inmovilizador en la llanta delantera izquierda, y es cuando el conductor se baja muy alterado, pero se fue directo a golpes con mi compañero. Incluso lo aventó, le pegó.    Esa tarde, Ana Gabriela portaba una cámara en su uniforme que la Secretaría de Seguridad Pública reparte a sus elementos para supervisar su labor, pero en el forcejeo se le cayó. Ese video lo grabé del celular, traía la cámara de la secretaría, pero en el manoteo yo sentí que salió volando la cámara. Por eso fue que accioné el teléfono, para documentarlo. La agente recuerda que aparte de la agresión del conductor, los testigos instigaron al automovilista a que evadiera la multa e incluso la ofendieron. Había muchos vecinos que lo incitaban, le decía que se fuera, le decían quita a la pinche vieja, vete, no te la tienen por qué poner.    Después de que el hombre agredió al empleado que coloca las conocidas arañas, se fue sobre ella. Yo tuve que agarrar un candado y ponérselo en la parte de atrás para evitar que hiciera esto. Regresa hacia mí [luego] me abraza del cuerpo, me abarcó todo el cuerpo, y me avienta al arroyo vehicular. Su peso y mi peso hizo que mi brazo se me luxara, que quedara fuera de lugar.  Problema de todos los días    De acuerdo con el titular de la Secretaría de Seguridad Pública de la Ciudad de México (SSPCDMX), Raymundo Collins, todos los días al menos dos policías reciben agresiones de la ciudadanía, sobre todo mujeres.    Al día tenemos un promedio de dos o tres, sobre todo abusan con las mujeres, se pasan de vivos, es una cuestión que no se debe estar permitiendo. Hemos girado instrucciones de que en todos los casos que ocurra este tipo de circunstancias se pidan apoyos de inmediato para presentarlos a la autoridad correspondiente, dice el funcionario.    Ana Gabriela confirma los casos: Es uno de los problemas para nosotras como mujeres, que la ciudadanía no nos ve con ese carácter de poder representar a la ley. Muchas veces lidiamos casi diario con ese tipo de insultos, pero de ahí no pasaba. En sus 10 años como policía, jamás la habían golpeado como lo hizo el conductor del BMW, quien ahora es buscado por la procuraduría capitalina por los delitos de lesiones contra la autoridad y daño material.    Luego de que el responsable se dio a la fuga, Ana Gabriela recibió apoyo de paramédicos y otros policías que estaban cerca. De primera instancia, te lo digo como mujer y como humano, me espanté. Yo no había pasado por alguna situación de estas. Al ver mi brazo fuera de lugar, lo primero que pensé fue se me rompió.    Cuando la agente regresó a casa sus cuatro hijos le preguntaron cómo estaba, y ella, a sabiendas del riesgo que corre al portar el uniforme de policía, les aseguró que no dejaría de trabajar.    [La agresión] es lo que menos queremos, pero desgraciadamente pasó yo siento que nací para esto y lo que determinen mi jefe y mis mandos, si me dan la oportunidad yo quiero seguir trabajando.     ","Diario aguanto insultos, lamenta Ana, policía agredida por conductor",http://www.eluniversal.com.mx/metropoli/diario-aguanto-insultos-lamenta-ana-policia-de-transito,eluniversal,www.eluniversal.com.mx,6,365
07f9da021234494dd1099dc4ea42f04d,"Concentrar los recursos en el gobierno federal o disminuir las participaciones a las administraciones estatales y municipales como se ha propuesto en el congreso federal podría tener repercusiones, y por eso serán tomadas ciertas previsiones para mantener la fortaleza financiera del municipio de Querétaro, aseguró el edil, Luis Bernardo Nava Guerrero.  Nos tiene preocupados la disminución de participaciones. Debilitar las finanzas municipales y estatales no es una solución que pueda resolver o responder a las necesidades de los ciudadanos, centralizar el recurso en el gobierno federal nunca ha sido lo más eficiente () No compartimos que deba ser la política [correcta] porque pudiera haber ciertas repercusiones, subrayó.  A pesar de no compartir la idea, Nava Guerrero refirió que si esta propuesta es aprobada por la Cámara de Diputados y Senadores, será respetada.  En el avance que el presidente electo, Andrés Manuel López Obrador, presentó del Presupuesto 2019, está previsto asignar 703 mil millones de pesos a participaciones, cifra que disminuye en 108 mil millones de pesos menos que los aprobados para este año.  En lo referente a la Ley Federal de Remuneraciones de los Servidores Públicos aprobada en días pasados, y en la cual también se elimina la pensión a los ex presidentes de la República, Nava Guerrero aseveró que él está por debajo de los 110 mil pesos que ganará el próximo Presidente.        Artículo      Gobernadores deben apretarse el cinturón: AMLO      Nación      Felicita a Vila por programa de austeridad                 Ya estoy abajo [de lo que ganará López Obrador], nosotros no incumplimos con esa condición, estamos prácticamente 20% abajo del criterio que se marcó en esta ley federal; ganó 90 mil [pesos], estamos muy debajo de los 108 [mil pesos], los secretarios también están abajo, detalló.  Detención de narco  En otro tema, Nava Guerrero celebró que autoridades federales hayan hecho la detención de Humberto Chávez Gastélum, uno de los traficantes más buscados en México y Estados Unidos, ya que esto demuestra que existe plena cooperación.  Fue un operativo bien realizado y las autoridades federales siempre cuentan con el apoyo de las autoridades municipales y estatales, es una buena señal que en Querétaro se detengan a los delincuentes porque quiere decir que no hay solapamientos, expresó.  El edil panista aseveró que los elementos de Seguridad Pública municipal sólo estuvieron reforzando el perímetro en caso de contingencia, pero no fue necesario su actuar; además de que el establecimiento, donde fue capturado el presunto narcotraficante, opera de forma regular y cuenta con todos los permisos municipales.  Al igual que el gobernador del estado, Francisco Domínguez Servién, señaló que el supuesto delincuente estaba de paso por la ciudad, aunque la autoridad federal dio mayor detalle de la información respecto del sujeto que fue capturado.     bft  ",Preocupa a Nava corte a recursos públicos,http://www.eluniversalqueretaro.mx/sociedad/preocupa-nava-corte-recursos-publicos,eluniversal,www.eluniversalqueretaro.mx,5,234
e890b14bccb67bf368cbce1349f64f66,"El huevo es uno de los alimentos más saludables que existen, aunque por muchos años tuvo una terrible reputación.   Las investigaciones de las últimas décadas han arrojado que uno de los grandes beneficios de este alimento es que disminuye el riesgo de padecer enfermedades cardiacas, contrario a lo que por décadas se aseguró.   Los huevos son una gran fuente de colesterol, pero esto no es dañino, ya que no es del tipo que afecta a la salud. El hígado produce el colesterol en el cuerpo al ser estimulado por grasas saturadas y trans. Sin embargo, este alimento contiene cerca de 1.5 gramos de grasa saturada, lo que es una pequeña cantidad.   También contienen luteína, un pigmento que se concentra en la retina del ojo, que protege a los globos oculares del daño de la luz que emiten los dispositivos electrónicos como teléfonos, computadoras y tabletas.   La luteína se encuentra en la yema, por lo que los expertos recomiendan comer el huevo entero y no sólo las claras.   Te puede interesar              Razones para agregar granada a tu dieta      Esta fruta se puede comer sola o como complemento en ensaladas y platos fuertes          Además, son una de las fuentes de proteínas más baratas del mercado, pues por algunos pesos un blanquillo otorga seis gramos de proteína de alta calidad, con aminoácidos similares a los de la carne.   Los huevos contienen vitaminas A, B y D, así como otros elementos que ayudan a mantener la masa muscular y aumentar la resistencia con el paso de los años, si se complementa con ejercicio, de acuerdo con WebMD.   Expertos de la Universidad de Harvard recomiendan limitar el consumo a tres huevos a la semana en personas que padecen diabetes y uno al día para quienes no tienen esta enfermedad.   Comer un huevo durante el desayuno retrasa el hambre con el paso del día, incluso más que los panes hechos con granos, lo que ayuda a comer menos comida chatarra para saciar los antojos.   Sin embargo, comer más de un huevo al día podría aumentar el riesgo de desarrollar insuficiencia cardiaca, de acuerdo con algunos estudios.   Consulta en la galería de la parte superior algunos consejos para almacenar y cocinar huevos de forma segura.   Lee también              10 súper alimentos para una dieta saludable, según Harvard      Un patrón de alimentación saludable debe satisfacer todas las necesidades nutricionales sin exceder los límites          ",que tan saludable es comer huevo de forma cotidiana,https://www.viveusa.mx/bienestar/que-tan-saludable-es-comer-huevo-de-forma-cotidiana,eluniversal,www.viveusa.mx,6,198
5489013ec63e13471ca64bac577d030e,"    Un desfile espectacular de autos, patrullas y ambulancias recorre el puente de East River cada vez que Joaquín El Chapo Guzmán viaja de Brooklyn a Manhattan para visitar el tribunal donde será juzgado.    Está a punto de comenzar uno de los procesos penales más costosos en la historia de Estados Unidos. Se habla de un presupuesto millonario.    La demanda en contra de este narcotraficante contiene más de 300 mil páginas. La fiscalía de Nueva York presentará como elementos de prueba alrededor de 117 mil grabaciones y llamará a declarar a varios cientos de testigos, en su mayoría protegidos.    No hay otro narcotraficante que haya enfrentado un proceso así de monumental. Joaquín Guzmán Loera está acusado de ser el líder de la organización criminal más grande del orbe, dedicada al tráfico de drogas.    Se le señala como responsable de haber introducido ilegalmente a Estados Unidos unos 155 mil kilogramos de cocaína, así como varios miles de toneladas de marihuana y heroína, todo por un valor aproximado de 14 mil millones de dólares.    La fiscalía de Nueva York intenta también vincularlo, de manera directa, con 33 homicidios.    Frente a estas acusaciones El Chapo Guzmán se declaró inocente y su abogado reclama que el asunto se haya convertido en un show.    Cuatro meses, por lo menos, tomará este proceso que no tiene que ver con un sólo individuo, ya que en su desarrollo se exhibirán claves desconocidas de la historia criminal de México.    El Chapo Guzmán fue actor estelar de la guerra por las drogas que comenzó en nuestro país, en 2001, a partir de su fuga del penal de Puente Grande: una guerra que ha provocado más de 200 mil asesinatos y aproximadamente 60 mil desapariciones.    Durante las audiencias y los interrogatorios, durante el desahogo de pruebas y las deliberaciones vamos a enterarnos de información sorprendente.    Ya antes los juicios contra otros narcotraficantes mexicanos, celebrados en tribunales estadounidenses, han sido la mejor fuente para comprender el fenómeno criminal que sucede en nuestro país.    Los procesos, por ejemplo, contra los hermanos Treviño (José, Omar y Miguel) arrojaron el material más puro para analizar la violencia de Los Zetas, lo mismo que los juicios, en Texas, relacionados con Osiel Cárdenas Guillén o con las masacres de Piedras Negras y Monclova.    Fue ahí donde nos enteramos del nombre de los gobernadores mexicanos comprados por ese grupo criminal, también sobre las campañas electorales financiadas con el dinero del narco o sobre las corporaciones del Estado que se dejaron corromper.    Siendo Joaquín Guzmán Loera el narcotraficante más notorio de su época, es obvio suponer que la cloaca volverá a desbordarse y, en esta ocasión, su lodo alcanzará a quienes antes se creyeron intocables.    Habrá que estar atentos a los interrogatorios cuando el fiscal pregunte, por ejemplo: ¿qué autoridades ayudaron al Chapo a escapar de Puente Grande, en 2001, o de Almoloya, en 2015? ¿Cómo fue que su hijo, Iván Archivaldo Guzmán, fue liberado por un juez en 2008? ¿Por qué los adversarios del Chapo dijeron que este narcotraficante tuvo protección del gobierno federal? ¿Cómo hizo el Cártel de Sinaloa, durante las administraciones de Vicente Fox y Felipe Calderón, para penetrar los órganos del Estado responsables de perseguirlo? ¿Es cierto, como en su día acusó Arturo Beltrán Leyva, que El Chapo entregó al Ejército a su hermano Alfredo, alias El Mochomo?    ¿Por qué si el vocero de Calderón declaró en 2011 que dos de cada tres muertos eran atribuibles al Cártel de Sinaloa, su gobierno prefirió perseguir a los adversarios del Chapo?    ¿Quiénes fueron los mandos militares, los policías, los agentes de la DEA o los jueces mexicanos que dieron fuero, durante más de una década, al criminal más buscado?       ZOOM: juicios como el del Chapo, en la corte de Nueva York, son históricos porque se somete a escrutinio, no sólo a una persona sino a toda una época y sus protagonistas.         www.ricardoraphael.com  @ricardomraphael  ","El juicio histórico del ""Chapo""",https://www.eluniversal.com.mx/columna/ricardo-raphael/nacion/el-juicio-historico-del-chapo,eluniversal,www.eluniversal.com.mx,3,317
