title_year,aspect_ratio,duration.1,budget,imdb_score,gross,cast_total_facebook_likes,worldwide_gross
2011.0,2.35,112.0,50000000.0,7.1,126975169.0,3388.0,257972745.0
2000.0,1.85,131.0,52000000.0,7.3,125548685.0,10003.0,257805243.0
2003.0,1.85,116.0,50000000.0,6.4,105807520.0,14087.0,178890782.0
2014.0,2.35,112.0,50000000.0,7.1,191616238.0,19428.0,331333876.0
1994.0,1.85,123.0,60000000.0,7.6,105264608.0,25697.0,223564608.0
2008.0,2.35,104.0,70000000.0,6.8,97680195.0,29505.0,225990976.0
2016.0,2.35,107.0,50000000.0,6.6,126088877.0,14569.0,206175032.0
1998.0,2.35,124.0,50000000.0,6.7,91030827.0,9988.0,159745279.0
2015.0,1.85,96.0,50000000.0,6.1,150315155.0,10886.0,238757137.0
2014.0,2.39,125.0,50000000.0,6.0,127997349.0,62837.0,203502372.0
2006.0,2.35,129.0,45000000.0,7.6,88504640.0,19148.0,185798265.0
1999.0,2.35,90.0,50000000.0,7.1,81517441.0,3148.0,161626121.0
2011.0,1.85,124.0,27770000.707142856,7.1,75621915.0,36873.0,118729073.0
2009.0,2.35,121.0,50000000.0,6.2,79948113.0,13421.0,186450317.0
2006.0,2.35,95.0,50000000.0,5.6,88658172.0,37967.0,128402901.0
2005.0,1.85,128.0,33977471.46428572,5.4,75888270.0,10163.0,161941727.0
2011.0,2.39,118.0,50000000.0,7.4,84244877.0,57426.0,147142328.0
2004.0,1.85,80.0,35000000.0,5.0,75367693.0,13430.0,208094550.0
2004.0,2.35,99.0,60000000.0,5.2,73701902.0,6729.0,96469187.0
2011.0,1.85,133.0,50000000.0,7.6,75605492.0,53094.0,111300835.0
1995.0,1.85,127.0,50000000.0,6.6,67823573.0,30383.0,67823573.0
2014.0,2.35,106.0,50000000.0,7.0,91439400.0,16967.0,212742160.0
2009.0,2.35,98.0,65000000.0,5.7,67128202.0,14007.0,105103783.0
2005.0,2.35,132.0,54000000.0,8.2,70496802.0,22417.0,130214162.0
2003.0,2.35,114.0,50000000.0,6.2,60470220.0,428.0,88316835.0
2006.0,1.85,78.0,50000000.0,6.6,58336565.0,11124.0,71052604.0
2005.0,1.85,101.0,50000000.0,4.7,66002004.0,2177.0,144110682.0
2001.0,2.35,113.0,50000000.0,6.3,54997476.0,3341.0,104488383.0
2013.0,2.35,98.0,50000000.0,6.1,55682070.0,11946.0,214949716.0
2002.0,1.85,124.0,50000000.0,6.7,52752475.0,2583.0,119114494.0
2011.0,1.85,109.0,60000000.0,6.1,55092830.0,15608.0,146195159.0
2014.0,2.35,95.0,50000000.0,7.3,50150619.0,19513.0,97651543.0
2006.0,2.35,105.0,50000000.0,5.8,48745150.0,101383.0,82751189.0
1997.0,2.35,121.0,50000000.0,6.7,50007168.0,19139.0,50068310.0
1997.0,2.35,125.0,50000000.0,5.8,48154732.0,15569.0,48169156.0
1997.0,2.35,129.0,50000000.0,7.8,48265581.0,1397.0,80369970.0
2006.0,2.35,132.0,50000000.0,6.6,46982632.0,1933.0,94704227.0
2000.0,1.85,118.0,50000000.0,6.5,44737059.0,24024.0,50054511.0
2012.0,1.85,113.0,50000000.0,6.7,56724080.0,8398.0,236799211.0
1998.0,2.35,140.0,50000000.0,7.3,44484065.0,20152.0,49105766.0
2014.0,1.85,89.0,50000000.0,5.8,47553512.0,1367.0,156602194.0
1994.0,1.85,104.0,55000000.0,5.5,42610000.0,1093.0,119180938.0
1990.0,1.85,106.0,50000000.0,6.3,41482207.0,19610.0,41476097.0
2014.0,2.35,141.0,50000000.0,7.4,47105085.0,30183.0,76119388.0
1997.0,2.35,124.0,50000000.0,5.9,41256277.0,1289.0,62967368.0
2004.0,2.35,98.0,45000000.0,6.2,50740078.0,16791.0,125168734.0
2004.0,2.35,108.0,40000000.0,5.9,40203020.0,15634.0,263894551.0
2003.0,2.35,114.0,50000000.0,6.5,40905277.0,19739.0,55489826.0
1994.0,2.35,101.0,50000000.0,4.4,38590500.0,1860.0,38590458.0
2005.0,1.85,93.0,50000000.0,3.5,39177541.0,14899.0,69425966.0
2000.0,2.35,119.0,50000000.0,6.6,39778599.0,29461.0,39778599.0
2004.0,1.85,119.0,50000000.0,6.0,37486138.0,2052.0,43340302.0
2009.0,2.35,99.0,40000000.0,6.4,38105077.0,701.0,62209892.0
1999.0,2.35,137.0,50000000.0,6.5,35168395.0,25469.0,46112640.0
1996.0,1.85,117.0,40000000.0,4.3,32800000.0,3016.0,113309743.0
2010.0,2.35,87.0,50000000.0,4.2,33643461.0,20061.0,84023611.0
2010.0,2.35,129.0,50000000.0,6.5,32741596.0,14344.0,105246941.0
2002.0,1.85,115.0,50000000.0,6.1,31874869.0,34606.0,56643267.0
2002.0,1.85,115.0,50000000.0,6.1,31874869.0,34605.0,56643267.0
1995.0,1.85,132.0,50000000.0,6.3,30306268.0,58528.0,83306268.0
2007.0,2.35,131.0,50000000.0,6.2,27667947.0,1344.0,80583311.0
1999.0,1.85,95.0,50000000.0,5.9,27067160.0,14706.0,27100030.0
2013.0,2.35,125.0,40000000.0,5.9,26616999.0,1300.0,64477051.0
2006.0,1.85,110.0,12215500000.0,7.0,2201412.0,1173.0,64477051.0
2003.0,2.35,98.0,50000000.0,6.5,26536120.0,3357.0,42598498.0
2002.0,2.35,110.0,50000000.0,6.4,26199517.0,18635.0,26199517.0
2009.0,2.35,118.0,50000000.0,6.5,25450527.0,7654.0,53850527.0
1996.0,2.35,101.0,50000000.0,5.7,25407250.0,15935.0,25426861.0
2004.0,2.35,119.0,50000000.0,7.3,24006726.0,15757.0,34806726.0
2016.0,1.85,139.0,50000000.0,6.7,20389967.0,12786.0,20886891.0
2003.0,2.35,130.0,50000000.0,7.5,19593740.0,32637.0,28920188.0
2015.0,2.35,114.0,50000000.0,6.6,26442251.0,16992.0,66961644.0
2007.0,1.85,96.0,25000000.0,7.7,17114882.0,17211.0,56077088.0
2005.0,2.35,110.0,50000000.0,5.8,18472363.0,25049.0,41982227.0
1999.0,2.35,158.0,390000000.0,6.4,14131298.0,144.0,14271297.0
2011.0,2.35,102.0,49900000.0,5.6,21557240.0,45202.0,26121638.0
2011.0,2.35,84.0,55000000.0,6.0,21283440.0,8018.0,41642166.0
1997.0,2.35,115.0,50000000.0,6.2,10556196.0,2606.0,10561038.0
1994.0,1.85,99.0,50000000.0,5.9,16671505.0,2949.0,16581575.0
1995.0,2.35,135.0,50000000.0,5.1,10400000.0,15820.0,10359006.0
2010.0,2.35,108.0,22000000.0,6.8,9528092.0,10191.0,26097497.0
2005.0,2.35,127.0,50000000.0,6.0,10137232.0,5702.0,22969202.0
1995.0,1.85,107.0,50000000.0,5.1,9795017.0,5461.0,9812870.0
2009.0,1.85,95.0,50000000.0,5.8,20488579.0,29926.0,42002029.0
2013.0,2.35,124.0,60000000.0,6.2,19445217.0,3580.0,60282876.0
2002.0,1.85,109.0,55000000.0,6.4,8355815.0,52885.0,8374062.0
2016.0,2.35,102.0,50000000.0,4.8,28837115.0,24107.0,55348693.0
2004.0,2.35,88.0,50000000.0,4.9,6471394.0,11972.0,6626115.0
2000.0,1.85,87.0,50000000.0,5.6,6291602.0,3954.0,6291602.0
2011.0,1.85,104.0,50000000.0,5.5,10706786.0,16481.0,41042583.0
2009.0,2.35,96.0,18000000.0,3.7,8742261.0,1385.0,12335036.0
2001.0,2.35,85.0,49000000.0,5.9,43905746.0,32831.0,43905746.0
1990.0,2.35,104.0,40000000.0,6.3,21413502.0,2795.0,20423389.0
2000.0,1.85,190.0,48000000.0,7.6,124107476.0,1418.0,208300000.0
1989.0,2.35,127.0,48000000.0,8.3,197171806.0,12884.0,474171806.0
2012.0,2.35,129.0,11973102.707142858,6.6,12802907.0,2035.0,71004627.0
2015.0,2.35,120.0,49000000.0,6.9,31569268.0,23051.0,105002056.0
1999.0,2.35,118.0,48000000.0,6.7,66488090.0,29748.0,151463090.0
2002.0,2.35,112.0,48000000.0,6.8,95308367.0,18141.0,196308367.0
2006.0,1.78,89.0,1500000.0,4.6,16302120.054285714,2353.0,112610386.0
1999.0,2.35,114.0,48000000.0,7.1,60652036.0,3743.0,107752036.0
2015.0,2.35,137.0,50000000.0,6.4,1206135.0,27666.0,3434330.0
2001.0,2.35,112.0,48000000.0,6.4,56607223.0,1823.0,86607223.0
2001.0,2.35,120.0,48000000.0,7.4,50173190.0,33615.0,50315140.0
2001.0,1.85,123.0,48000000.0,6.4,47095453.0,22209.0,70937778.0
2000.0,2.35,93.0,48000000.0,6.0,37879996.0,5390.0,90376224.0
1984.0,1.85,123.0,58000000.0,6.5,25900000.0,18793.0,25928721.0
2007.0,2.35,122.0,55000000.0,7.8,53574088.0,33548.0,71171825.0
2014.0,2.35,115.0,48000000.0,6.0,89253340.0,16967.0,327656424.0
1998.0,1.85,123.0,48000000.0,7.0,37339525.0,3768.0,77562568.0
1996.0,2.35,96.0,47000000.0,6.0,60154431.0,3718.0,102825796.0
1998.0,19550795.966666665,110.0,19550795.966666665,7.8,528972.0,371.0,116773317.0
1990.0,1.85,105.0,100000000.0,6.1,103738726.0,2096.0,162738726.0
1999.0,2.35,113.0,48000000.0,6.8,69304264.0,4660.0,124304264.0
2001.0,1.85,132.0,48000000.0,6.4,29781453.0,4796.0,29781453.0
1982.0,2.35,93.0,14000000.0,7.7,19890025.864285715,15192.0,125212904.0
1982.0,2.35,93.0,14000000.0,7.7,19890025.864285715,15192.0,125212904.0
1972.0,2.35,115.0,1000000.0,8.1,2281747.207142857,95.0,14970038.0
2006.0,1.85,75.0,47000000.0,4.5,15519841.0,6863.0,37923818.0
1996.0,1.85,108.0,47000000.0,5.8,5600000.0,8349.0,12900000.0
1997.0,2.35,105.0,46000000.0,6.3,126805112.0,12344.0,298923419.0
2001.0,2.35,102.0,48000000.0,5.7,93607673.0,9176.0,160648493.0
2002.0,2.35,118.0,46000000.0,7.2,67263182.0,15658.0,113622499.0
1996.0,2.35,111.0,45000000.0,7.6,92001027.0,6315.0,150000000.0
2010.0,2.35,81.0,47000000.0,4.7,10539414.0,14619.0,11022696.0
1996.0,1.85,116.0,46000000.0,6.6,58918501.0,33233.0,100833145.0
1997.0,1.85,86.0,45000000.0,6.8,181395380.0,2070.0,302710615.0
2016.0,2.35,127.0,25000000.0,7.3,14946229.0,2104.0,14968379.0
1981.0,2.35,140.0,48000000.0,2.7,7487638.007142858,2704.0,4408636.0
1994.0,1.33,91.0,45000000.0,4.8,130512915.0,3244.0,358500000.0
2012.0,2.35,98.0,45000000.0,6.3,139852971.0,16410.0,377807404.0
2003.0,1.85,84.0,48000000.0,5.5,110000082.0,3629.0,155200000.0
2000.0,1.85,109.0,45000000.0,6.2,106807667.0,1574.0,213420951.0
2008.0,1.85,93.0,45000000.0,5.8,101702060.0,17925.0,243180937.0
2004.0,1.85,113.0,40000000.0,5.7,95149435.0,15362.0,122071435.0
1993.0,2.35,141.0,45000000.0,6.5,100768056.0,30063.0,187995859.0
1994.0,2.35,119.0,45000000.0,6.7,92115211.0,4043.0,117615211.0
2007.0,1.85,97.0,45000000.0,7.4,93452056.0,14868.0,174810815.0
1992.0,2.35,117.0,45000000.0,6.9,83287363.0,12757.0,178100000.0
2005.0,2.35,101.0,60000000.0,5.5,82931301.0,6292.0,155931301.0
2001.0,2.35,122.0,45000000.0,7.7,76261036.0,22370.0,104505362.0
1999.0,2.35,102.0,45000000.0,7.3,71423726.0,26998.0,90523726.0
2001.0,1.85,83.0,45000000.0,5.2,71277420.0,1645.0,141189101.0
2011.0,1.85,103.0,45000000.0,7.1,88625922.0,1336.0,160971922.0
2005.0,2.35,136.0,30000000.0,7.2,67253092.0,20299.0,76665507.0
2002.0,2.35,91.0,45000000.0,6.5,66790248.0,758.0,66790248.0
1997.0,2.35,89.0,45000000.0,4.6,65557989.0,3717.0,136998907.0
2000.0,2.35,107.0,45000000.0,5.6,60786269.0,3106.0,113916474.0
2003.0,2.35,129.0,45000000.0,7.7,59365105.0,28886.0,247967903.0
1998.0,2.35,95.0,120000000.0,7.2,162792677.0,24205.0,363095319.0
2001.0,2.35,122.0,35000000.0,6.8,31598308.0,41636.0,68712365.0
2001.0,2.35,122.0,35000000.0,6.8,31598308.0,41636.0,68712365.0
1994.0,1.85,110.0,45000000.0,5.4,57362581.0,13331.0,57362581.0
1996.0,2.35,135.0,45000000.0,6.3,53854588.0,3648.0,75854588.0
1968.0,1.85,111.0,2500000.0,7.2,10695642.578571428,7493.0,72359917.0
2005.0,2.35,95.0,45000000.0,5.6,52580895.0,27351.0,55842724.0
2005.0,2.35,109.0,50000000.0,6.8,51019112.0,14073.0,102746214.0
2004.0,2.35,93.0,26000000.0,4.3,48114556.0,4604.0,48563556.0
2007.0,2.35,94.0,45000000.0,6.3,50648679.0,16225.0,146162920.0
2014.0,1.85,117.0,40000000.0,6.5,46280507.0,49743.0,127990741.0
2006.0,2.35,112.0,45000000.0,6.4,38360195.0,3757.0,43343247.0
1994.0,2.35,111.0,45000000.0,6.3,46815748.0,12161.0,94215000.0
1995.0,1.85,96.0,45000000.0,5.9,35617599.0,2965.0,35627222.0
2012.0,2.35,141.0,45000000.0,6.5,47307550.0,1948.0,80594860.0
2004.0,2.35,94.0,25000000.0,6.5,32003620.0,1102.0,61475984.0
2003.0,1.85,87.0,35000000.0,6.1,27972410.0,1461.0,163126676.0
2006.0,1.85,88.0,50000000.0,5.9,28133159.0,33822.0,49610898.0
1984.0,2.35,177.0,40000000.0,6.6,27400000.0,2449.0,27447471.0
2007.0,2.35,133.0,45000000.0,7.4,24343673.0,5405.0,29367143.0
2007.0,2.35,133.0,45000000.0,7.4,24343673.0,5405.0,29367143.0
2008.0,2.35,119.0,35000000.0,7.3,22877808.0,53895.0,79564960.0
2006.0,2.35,102.0,52000000.0,6.6,36883539.0,15053.0,65595141.0
2008.0,2.35,101.0,70000000.0,5.6,22531698.0,15990.0,70216497.0
1996.0,1.85,91.0,45000000.0,5.3,20400913.0,3855.0,36404841.0
1996.0,2.35,117.0,45000000.0,6.0,20101861.0,2348.0,20133326.0
2009.0,1.85,86.0,45000000.0,5.4,25200412.0,3423.0,59551283.0
2001.0,2.35,124.0,45000000.0,6.8,19719930.0,793.0,29406132.0
2000.0,2.35,220.0,57000000.0,5.8,15527125.0,15006.0,18120267.0
1995.0,2.35,212.0,50000000.0,7.1,13560960.0,21130.0,34668249.0
2010.0,2.35,128.0,45000000.0,7.2,15523168.0,2507.0,65532491.0
1998.0,2.35,106.0,45000000.0,6.0,11146409.0,6558.0,11203026.0
2008.0,2.35,160.0,45000000.0,6.0,7916887.0,26982.0,9110458.0
2008.0,1.85,99.0,40000000.0,5.4,15279680.0,12166.0,46598133.0
2002.0,1.85,74.0,40000000.0,6.5,7262288.0,13917.0,8488871.0
2007.0,2.35,139.0,45000000.0,6.4,4584886.0,538.0,31077418.0
1997.0,2.35,103.0,45000000.0,4.9,2154540.0,2457.0,2154540.0
2011.0,2.35,101.0,45000000.0,6.3,8129455.0,661.0,164539660.0
2012.0,10846483.450000001,91.0,65000000.0,1.7,10846483.450000001,3090.0,73706.0
2012.0,2.35,130.0,44500000.0,7.7,136019448.0,3133.0,227140757.0
1993.0,1.85,130.0,44000000.0,7.8,183875760.0,13357.0,353715317.0
2010.0,2.35,110.0,40000000.0,5.5,67061228.0,21554.0,135808837.0
1996.0,2.35,147.0,44000000.0,7.5,53300852.0,37076.0,165600852.0
1985.0,2.35,96.0,44000000.0,6.4,150415432.0,15662.0,300400000.0
1996.0,2.35,118.0,44000000.0,5.6,44834712.0,26907.0,22730924.0
1940.0,1.37,88.0,2600000.0,7.5,84300000.0,1178.0,31681811.0
1980.0,2.35,325.0,44000000.0,6.8,1500000.0,14255.0,3484523.0
2006.0,2.35,102.0,50000000.0,6.8,62318875.0,2998.0,113417762.0
2015.0,2.35,110.0,40000000.0,6.0,5773519.0,12876.0,33175076.0
2015.0,2.35,110.0,40000000.0,6.0,5773519.0,12876.0,33175076.0
2015.0,2.35,110.0,40000000.0,6.0,5773519.0,12876.0,33175076.0
2000.0,2.35,136.0,43000000.0,7.3,51768623.0,1801.0,80013623.0
2000.0,1.37,103.0,43000000.0,6.0,37035515.0,23864.0,62063972.0
2005.0,2.35,103.0,45000000.0,7.0,24520892.0,22383.0,229250.0
2002.0,1.85,90.0,43000000.0,5.1,24430272.0,132.0,63078756.0
1993.0,1.85,154.0,42000000.0,6.8,158348400.0,14244.0,270340892.0
2010.0,2.35,99.0,44000000.0,6.5,31136950.0,1066.0,48478084.0
2011.0,2.35,93.0,40000000.0,6.6,29113588.0,27834.0,76347393.0
2012.0,2.35,109.0,42000000.0,7.2,138447667.0,19968.0,202812429.0
1999.0,2.35,124.0,42000000.0,7.0,116006080.0,9255.0,363728226.0
2000.0,1.85,84.0,45000000.0,7.0,106793915.0,1817.0,227793915.0
2004.0,1.85,90.0,42000000.0,5.9,87856565.0,24534.0,173044410.0
1992.0,1.85,117.0,40000000.0,5.4,70100000.0,3841.0,131052444.0
2013.0,2.35,123.0,43000000.0,6.6,159578352.0,4825.0,229727774.0
1963.0,2.2,251.0,31115000.0,7.0,57750000.0,2957.0,71000000.0
2012.0,1.85,105.0,42000000.0,6.5,45290318.0,6727.0,73239258.0
2002.0,2.35,115.0,42000000.0,6.3,41543207.0,15571.0,63781100.0
1996.0,1.85,122.0,42000000.0,6.5,41252428.0,13716.0,41267469.0
2002.0,2.35,119.0,32000000.0,6.5,35228696.0,1651.0,56438555.0
2009.0,1.85,81.0,42000000.0,5.8,59992760.0,2134.0,130788243.0
1989.0,2.35,133.0,32000000.0,6.6,34667015.0,2371.0,156167015.0
2011.0,2.35,100.0,42000000.0,5.4,37652565.0,15369.0,91678442.0
2001.0,2.35,120.0,42000000.0,6.1,24375436.0,33585.0,56331864.0
1993.0,1.85,104.0,42000000.0,4.0,20915465.0,7723.0,20844907.0
2005.0,2.35,122.0,50000000.0,7.6,24127895.0,12076.0,60437727.0
2014.0,2.35,112.0,44000000.0,6.6,6105175.0,12239.0,12342632.0
2010.0,2.35,100.0,45000000.0,6.3,5664251.0,2056.0,8514325.0
882014.3,4.0,30.0,882014.3,7.5,882014.3,1610.0,4408420.0
2009.0,2.35,105.0,27000000.0,7.2,1260917.0,1342.0,11756922.0
2002.0,2.35,110.0,41000000.0,7.0,116724075.0,1954.0,245769202.0
2001.0,2.35,144.0,65000000.0,6.9,56083966.0,18761.0,100622586.0
2003.0,2.35,108.0,41000000.0,5.2,22108977.0,1134.0,22108977.0
1999.0,1.85,107.0,40000000.0,8.1,293501675.0,17540.0,672806292.0
2012.0,2.35,102.0,42000000.0,6.6,18600911.0,362.0,45688337.0
2011.0,2.35,100.0,41000000.0,6.2,7204138.0,2085.0,7684524.0
2013.0,2.35,138.0,40000000.0,7.3,150117807.0,83012.0,257878294.0
2009.0,2.35,108.0,40000000.0,6.7,163947053.0,18656.0,314709717.0
1999.0,2.35,105.0,70000000.0,6.4,116735231.0,2129.0,177835231.0
1989.0,1.85,108.0,40000000.0,7.8,118500000.0,3660.0,332000000.0
2014.0,2.35,89.0,40000000.0,6.4,126546825.0,32325.0,457507776.0
2015.0,2.35,129.0,40000000.0,4.1,166147885.0,4585.0,570978470.0
2003.0,1.85,84.0,38000000.0,4.1,111760631.0,22935.0,167851995.0
1996.0,2.35,149.0,40000000.0,7.4,108706165.0,31349.0,152266007.0
2003.0,1.85,94.0,40000000.0,5.8,138614544.0,7014.0,189714544.0
2013.0,2.35,121.0,40000000.0,7.6,125069696.0,1261.0,149804632.0
1992.0,2.35,128.0,40000000.0,7.2,107458785.0,16751.0,132440066.0
2009.0,2.35,129.0,40000000.0,6.4,93952276.0,318.0,181053657.0
2006.0,1.85,89.0,45000000.0,5.1,90703745.0,5855.0,178710620.0
2000.0,2.35,116.0,40000000.0,5.5,89138076.0,600.0,161838076.0
1990.0,1.37,118.0,40000000.0,7.4,87666629.0,3986.0,244088654.0
2015.0,1.85,107.0,40000000.0,6.0,90353764.0,12556.0,106511453.0
1992.0,1.85,155.0,40000000.0,7.5,82522790.0,42220.0,215862692.0
2009.0,1.85,123.0,40000000.0,7.0,94125426.0,13321.0,126646119.0
2013.0,2.35,128.0,40000000.0,7.5,95001343.0,16911.0,97470701.0
1999.0,1.85,139.0,40000000.0,7.3,81292135.0,36810.0,128792135.0
2014.0,1.85,109.0,35000000.0,5.7,86208010.0,16179.0,141208010.0
2006.0,2.35,120.0,40000000.0,7.3,81593527.0,24300.0,120612565.0
2015.0,1.85,121.0,35000000.0,7.2,75274748.0,36010.0,197232734.0
2016.0,2.35,102.0,40000000.0,5.9,90835030.0,5178.0,124246152.0
1992.0,2.35,117.0,40000000.0,7.8,72455275.0,2144.0,75505856.0
2004.0,1.85,178.0,40000000.0,7.7,75305995.0,5074.0,124823094.0
2008.0,2.35,90.0,40000000.0,6.6,72266306.0,6775.0,150886329.0
2009.0,1.85,105.0,40000000.0,7.1,71347010.0,28928.0,91729503.0
2001.0,1.85,114.0,40000000.0,5.9,70836296.0,2842.0,70836296.0
1991.0,2.35,206.0,40000000.0,8.0,70405498.0,698.0,205400000.0
2006.0,1.85,99.0,40000000.0,4.6,70163652.0,19334.0,137047376.0
2001.0,2.35,123.0,34000000.0,6.1,66808615.0,43917.0,145238250.0
2009.0,2.35,102.0,20000000.0,6.4,64149837.0,7009.0,139474906.0
2014.0,2.35,109.0,40000000.0,6.0,83906114.0,2357.0,195111193.0
2009.0,2.35,82.0,40000000.0,5.2,66466372.0,303717.0,187384627.0
2015.0,2.35,142.0,40000000.0,7.6,72306065.0,16944.0,161513754.0
2001.0,2.35,106.0,40000000.0,6.4,59068786.0,2544.0,58855732.0
2010.0,1.85,114.0,21769060.464285713,6.4,60923325.0,2091.0,91455875.0
2004.0,1.85,106.0,50000000.0,6.1,57887882.0,2325.0,118097882.0
1998.0,2.35,108.0,40000000.0,6.1,53955614.0,8610.0,71743823.0
1997.0,1.85,98.0,40000000.0,5.2,54967359.0,7039.0,87949859.0
2002.0,1.85,131.0,35000000.0,7.7,54228104.0,17152.0,75389090.0
2011.0,2.35,118.0,40000000.0,7.3,57981889.0,13943.0,87145086.0
2006.0,2.35,130.0,40000000.0,8.5,53082743.0,63986.0,104407366.0
2014.0,2.35,116.0,42000000.0,6.3,54414716.0,30571.0,105945357.0
2013.0,2.35,89.0,40000000.0,5.9,57011847.0,3361.0,74156610.0
2006.0,1.85,139.0,40000000.0,7.8,50859889.0,848.0,121032272.0
1987.0,2.35,130.0,30000000.0,6.7,51185897.0,1233.0,191200000.0
2010.0,2.35,107.0,40000000.0,6.4,52000688.0,4243.0,127234389.0
1986.0,2.35,116.0,40000000.0,5.9,49851591.0,2179.0,49851591.0
2004.0,2.35,96.0,40000000.0,6.6,47781388.0,41293.0,92111551.0
2006.0,2.35,99.0,40000000.0,6.8,52320979.0,18693.0,114830111.0
2005.0,2.35,104.0,43000000.0,6.5,47806295.0,1274.0,92256918.0
2012.0,1.85,105.0,25000000.0,6.6,51853450.0,9069.0,55249159.0
2008.0,2.35,101.0,40000000.0,5.8,46012734.0,4298.0,106548738.0
2014.0,2.35,134.0,40000000.0,6.9,47034272.0,2281.0,65282732.0
1997.0,2.35,135.0,40000000.0,7.1,45856732.0,16762.0,45916769.0
2003.0,1.85,98.0,40000000.0,5.8,59588068.0,22318.0,141484812.0
1997.0,1.85,155.0,36000000.0,7.2,44175394.0,37570.0,58250151.0
1992.0,2.35,106.0,40000000.0,6.0,45500797.0,519.0,44948240.0
2007.0,2.35,102.0,40000000.0,4.7,41797066.0,4324.0,128884494.0
1994.0,1.85,95.0,40000000.0,5.2,38087756.0,4634.0,38087756.0
2000.0,1.85,103.0,40000000.0,5.5,37752931.0,26938.0,90717684.0
2007.0,1.85,95.0,28123972.62142857,6.5,50562555.0,2787.0,146300356.0
2011.0,2.35,109.0,40000000.0,7.0,37371385.0,390.0,101162106.0
2012.0,2.35,95.0,40000000.0,5.8,37101011.0,1070.0,41294674.0
2011.0,2.35,111.0,40000000.0,6.2,38176892.0,4486.0,95989590.0
1999.0,2.35,123.0,40000000.0,6.5,36283504.0,12970.0,96398826.0
1991.0,2.35,140.0,38000000.0,7.2,35183792.0,3044.0,34416893.0
2014.0,1.85,94.0,40000000.0,5.1,38543473.0,1488.0,126069509.0
2000.0,1.85,94.0,60000000.0,4.7,36037909.0,1238.0,51867723.0
2011.0,2.35,92.0,40000000.0,5.9,42575718.0,3074.0,155011165.0
1999.0,1.85,102.0,40000000.0,5.8,33864342.0,2913.0,53864342.0
2000.0,1.85,123.0,40000000.0,7.2,33508922.0,23920.0,55696705.0
2005.0,2.35,104.0,30000000.0,6.2,42071069.0,1827.0,50071069.0
2008.0,2.35,102.0,40000000.0,5.7,32853640.0,3239.0,49686263.0
2014.0,2.35,136.0,40000000.0,6.1,42615685.0,28927.0,86760995.0
1994.0,1.85,93.0,25000000.0,6.0,32055248.0,2711.0,31835600.0
2011.0,2.35,129.0,40000000.0,6.9,31836745.0,15595.0,55247881.0
2010.0,2.35,107.0,40000000.0,6.5,30993544.0,621.0,59795070.0
2005.0,2.35,117.0,40000000.0,5.0,30981850.0,3969.0,46666955.0
2000.0,2.35,116.0,40000000.0,5.7,30199105.0,3753.0,30199105.0
2005.0,2.35,135.0,40000000.0,7.0,29077547.0,5917.0,31670620.0
2000.0,2.35,107.0,40000000.0,5.1,29374178.0,4565.0,40435694.0
1999.0,1.85,90.0,40000000.0,5.3,28535768.0,1335.0,28544120.0
1996.0,2.35,99.0,40000000.0,4.4,27663982.0,10469.0,27682712.0
2001.0,2.35,104.0,40000000.0,4.7,27053815.0,2888.0,27053815.0
2008.0,1.85,115.0,35000000.0,6.7,26814957.0,77823.0,78269970.0
2001.0,1.85,119.0,40000000.0,6.7,25178165.0,29484.0,65754228.0
1994.0,1.85,128.0,40000000.0,6.1,24332324.0,3126.0,24172899.0
2011.0,2.35,112.0,40000000.0,6.4,36665854.0,3432.0,72295262.0
2002.0,2.35,108.0,60000000.0,6.2,22433915.0,34377.0,22433915.0
1999.0,1.85,128.0,60000000.0,5.9,22326247.0,3821.0,22365133.0
2004.0,2.35,84.0,40000000.0,4.0,21176322.0,5039.0,46176322.0
1996.0,1.85,111.0,40000000.0,6.2,20300000.0,17877.0,20278055.0
1995.0,2.35,131.0,45000000.0,4.6,20302961.0,18913.0,37750754.0
2006.0,1.85,123.0,40000000.0,6.4,15962471.0,7243.0,60862471.0
1995.0,1.85,101.0,40000000.0,5.9,14942422.0,14008.0,14942422.0
2000.0,2.35,102.0,40000000.0,5.1,14967182.0,14463.0,19417182.0
2012.0,2.35,114.0,45000000.0,7.6,18996755.0,7099.0,169590606.0
1987.0,1.85,107.0,51000000.0,4.2,14375181.0,3374.0,14375181.0
2009.0,1.85,87.0,40000000.0,7.8,20999103.0,24770.0,47085064.0
2002.0,2.35,103.0,40000000.0,5.8,14448589.0,12566.0,14448589.0
1992.0,2.35,99.0,40000000.0,5.9,14358033.0,2125.0,14358033.0
2004.0,1.85,91.0,30000000.0,4.8,14018364.0,3974.0,21215882.0
2004.0,1.85,103.0,60000000.0,6.2,13395939.0,3639.0,35195939.0
2012.0,2.35,107.0,40000000.0,6.5,20113965.0,1702.0,25693998.0
1999.0,1.85,106.0,40000000.0,6.3,13376506.0,4327.0,13508635.0
2002.0,2.35,101.0,42000000.0,3.3,13208023.0,4262.0,13208023.0
2009.0,2.35,109.0,40000000.0,5.9,13838130.0,20503.0,39753957.0
2003.0,1.85,89.0,40000000.0,5.8,9652000.0,3096.0,10070651.0
2008.0,2.35,100.0,3490507.1214285716,6.5,12081447.0,4103.0,12345883.0
1980.0,2.35,119.0,36000000.0,4.7,7000000.0,1883.0,7000000.0
1999.0,1.85,83.0,24000000.0,4.1,10431220.0,4024.0,10717421.0
